frame,t_ms,frametime_ms,terrain,trees,dwarves,dirty_tiles,mark
# run: build=21c65a0 assets=disk:D:\Workspace\frostvein\assets subdiv=4 vsync=on terrain=1888 trees=259 dwarves=5
1237,18015.395,16.934,1888,259,5,0,0
1238,18031.478,16.083,1888,259,5,0,0
1239,18047.372,15.894,1888,259,5,0,0
1240,18063.770,16.397,1888,259,5,0,0
1241,18079.728,15.958,1888,259,5,0,0
1242,18095.409,15.680,1888,259,5,0,0
1243,18107.973,12.564,1888,259,5,0,0
1244,18120.958,12.986,1888,259,5,0,0
1245,18133.957,12.998,1888,259,5,0,0
1246,18148.697,14.741,1888,259,5,0,0
1247,18166.943,18.246,1888,259,5,0,0
1248,18175.365,8.423,1888,259,5,0,0
1249,18190.124,14.759,1888,259,5,0,0
1250,18204.716,14.591,1888,259,5,0,0
1251,18219.946,15.230,1888,259,5,0,0
1252,18233.067,13.120,1888,259,5,0,0
1253,18248.489,15.422,1888,259,5,0,0
1254,18268.366,19.877,1888,259,5,0,0
1255,18278.741,10.374,1888,259,5,0,0
1256,18293.242,14.501,1888,259,5,0,0
1257,18307.292,14.051,1888,259,5,0,0
1258,18320.755,13.463,1888,259,5,0,0
1259,18335.151,14.396,1888,259,5,0,0
1260,18349.354,14.202,1888,259,5,0,0
1261,18364.970,15.617,1888,259,5,0,0
1262,18384.441,19.470,1888,259,5,0,0
1263,18393.524,9.083,1888,259,5,0,0
1264,18406.191,12.667,1888,259,5,0,0
1265,18419.675,13.483,1888,259,5,0,0
1266,18435.962,16.287,1888,259,5,0,0
1267,18450.241,14.279,1888,259,5,0,0
1268,18463.970,13.729,1888,259,5,0,0
1269,18478.027,14.057,1888,259,5,0,0
1270,18492.433,14.406,1888,259,5,0,0
1271,18506.445,14.011,1888,259,5,0,0
1272,18519.782,13.337,1888,259,5,0,0
1273,18534.445,14.663,1888,259,5,0,0
1274,18552.867,18.423,1888,259,5,0,0
1275,18563.306,10.438,1888,259,5,0,0
1276,18575.364,12.059,1888,259,5,0,0
1277,18590.410,15.046,1888,259,5,0,0
1278,18603.920,13.510,1888,259,5,0,0
1279,18624.821,20.901,1888,259,5,0,0
1280,18632.704,7.883,1888,259,5,0,0
1281,18647.103,14.399,1888,259,5,0,0
1282,18660.125,13.022,1888,259,5,0,0
1283,18674.862,14.737,1888,259,5,0,0
1284,18688.943,14.081,1888,259,5,0,0
1285,18703.154,14.210,1888,259,5,0,0
1286,18717.858,14.704,1888,259,5,0,0
1287,18731.683,13.825,1888,259,5,0,0
1288,18746.563,14.880,1888,259,5,0,0
1289,18759.830,13.267,1888,259,5,0,0
1290,18774.255,14.425,1888,259,5,0,0
1291,18787.435,13.180,1888,259,5,0,0
1292,18802.121,14.686,1888,259,5,0,0
1293,18816.155,14.034,1888,259,5,0,0
1294,18831.065,14.911,1888,259,5,0,0
1295,18845.471,14.406,1888,259,5,0,0
1296,18858.136,12.664,1888,259,5,0,0
1297,18873.237,15.101,1888,259,5,0,0
1298,18887.172,13.935,1888,259,5,0,0
1299,18902.074,14.902,1888,259,5,0,0
1300,18916.717,14.643,1888,259,5,0,0
1301,18929.699,12.983,1888,259,5,0,0
1302,18945.244,15.545,1888,259,5,0,0
1303,18961.299,16.055,1888,259,5,0,0
1304,18971.245,9.946,1888,259,5,0,0
1305,18980.105,8.859,1888,259,5,0,0
1306,18989.870,9.765,1888,259,5,0,0
1307,18998.451,8.580,1888,259,5,0,0
1308,19008.295,9.844,1888,259,5,0,0
1309,19017.578,9.283,1888,259,5,0,0
1310,19026.331,8.753,1888,259,5,0,0
1311,19036.319,9.988,1888,259,5,0,0
1312,19046.230,9.911,1888,259,5,0,0
1313,19056.811,10.581,1888,259,5,0,0
1314,19065.708,8.897,1888,259,5,0,0
1315,19075.508,9.800,1888,259,5,0,0
1316,19084.499,8.991,1888,259,5,0,0
1317,19093.305,8.806,1888,259,5,0,0
1318,19102.408,9.103,1888,259,5,0,0
1319,19111.270,8.862,1888,259,5,0,0
1320,19120.836,9.566,1888,259,5,0,0
1321,19129.583,8.747,1888,259,5,0,0
1322,19138.764,9.181,1888,259,5,0,0
1323,19149.167,10.403,1888,259,5,0,0
1324,19158.324,9.157,1888,259,5,0,0
1325,19167.812,9.488,1888,259,5,0,0
1326,19177.125,9.313,1888,259,5,0,0
1327,19186.198,9.073,1888,259,5,0,0
1328,19195.697,9.499,1888,259,5,0,0
1329,19204.841,9.145,1888,259,5,0,0
1330,19213.885,9.044,1888,259,5,0,0
1331,19221.323,7.438,1888,259,5,0,0
1332,19230.243,8.920,1888,259,5,0,0
1333,19238.133,7.890,1888,259,5,0,0
1334,19246.061,7.928,1888,259,5,0,0
1335,19252.855,6.793,1888,259,5,0,0
1336,19261.069,8.214,1888,259,5,0,0
1337,19268.781,7.713,1888,259,5,0,0
1338,19276.241,7.459,1888,259,5,0,0
1339,19282.806,6.566,1888,259,5,0,0
1340,19290.268,7.462,1888,259,5,0,0
1341,19297.944,7.676,1888,259,5,0,0
1342,19304.737,6.793,1888,259,5,0,0
1343,19311.923,7.186,1888,259,5,0,0
1344,19318.895,6.971,1888,259,5,0,0
1345,19325.229,6.335,1888,259,5,0,0
1346,19331.266,6.036,1888,259,5,0,0
1347,19338.056,6.790,1888,259,5,0,0
1348,19344.444,6.388,1888,259,5,0,0
1349,19351.335,6.891,1888,259,5,0,0
1350,19358.213,6.878,1888,259,5,0,0
1351,19364.813,6.600,1888,259,5,0,0
1352,19371.779,6.965,1888,259,5,0,0
1353,19378.324,6.546,1888,259,5,0,0
1354,19384.490,6.166,1888,259,5,0,0
1355,19391.084,6.594,1888,259,5,0,0
1356,19398.105,7.021,1888,259,5,0,0
1357,19404.343,6.238,1888,259,5,0,0
1358,19410.204,5.861,1888,259,5,0,0
1359,19416.281,6.077,1888,259,5,0,0
1360,19422.026,5.745,1888,259,5,0,0
1361,19427.954,5.928,1888,259,5,0,0
1362,19433.419,5.465,1888,259,5,0,0
1363,19438.856,5.437,1888,259,5,0,0
1364,19445.078,6.222,1888,259,5,0,0
1365,19450.749,5.671,1888,259,5,0,0
1366,19456.969,6.220,1888,259,5,0,0
1367,19462.892,5.923,1888,259,5,0,0
1368,19468.638,5.747,1888,259,5,0,0
1369,19474.397,5.759,1888,259,5,0,0
1370,19483.705,9.308,1888,259,5,0,0
1371,19490.417,6.712,1888,259,5,0,0
1372,19496.074,5.657,1888,259,5,0,0
1373,19503.357,7.284,1888,259,5,0,0
1374,19510.390,7.032,1888,259,5,0,0
1375,19516.218,5.829,1888,259,5,0,0
1376,19522.282,6.064,1888,259,5,0,0
1377,19530.009,7.727,1888,259,5,0,0
1378,19536.859,6.850,1888,259,5,0,0
1379,19545.831,8.972,1888,259,5,0,0
1380,19551.146,5.315,1888,259,5,0,0
1381,19557.566,6.420,1888,259,5,0,0
1382,19564.429,6.863,1888,259,5,0,0
1383,19572.139,7.711,1888,259,5,0,0
1384,19579.197,7.057,1888,259,5,0,0
1385,19586.081,6.884,1888,259,5,0,0
1386,19592.472,6.391,1888,259,5,0,0
1387,19599.212,6.740,1888,259,5,0,0
1388,19605.360,6.149,1888,259,5,0,0
1389,19612.952,7.591,1888,259,5,0,0
1390,19619.546,6.594,1888,259,5,0,0
1391,19627.307,7.761,1888,259,5,0,0
1392,19633.930,6.623,1888,259,5,0,0
1393,19640.889,6.959,1888,259,5,0,0
1394,19647.344,6.455,1888,259,5,0,0
1395,19657.449,10.104,1888,259,5,0,0
1396,19662.205,4.756,1888,259,5,0,0
1397,19668.799,6.594,1888,259,5,0,0
1398,19675.449,6.650,1888,259,5,0,0
1399,19681.479,6.030,1888,259,5,0,0
1400,19689.187,7.707,1888,259,5,0,0
1401,19697.390,8.203,1888,259,5,0,0
1402,19703.527,6.137,1888,259,5,0,0
1403,19709.732,6.205,1888,259,5,0,0
1404,19719.117,9.385,1888,259,5,0,0
1405,19723.726,4.609,1888,259,5,0,0
1406,19729.465,5.739,1888,259,5,0,0
1407,19737.532,8.067,1888,259,5,0,0
1408,19744.717,7.185,1888,259,5,0,0
1409,19751.021,6.304,1888,259,5,0,0
1410,19758.579,7.558,1888,259,5,0,0
1411,19764.838,6.259,1888,259,5,0,0
1412,19772.076,7.238,1888,259,5,0,0
1413,19779.544,7.469,1888,259,5,0,0
1414,19785.468,5.923,1888,259,5,0,0
1415,19792.607,7.139,1888,259,5,0,0
1416,19800.264,7.657,1888,259,5,0,0
1417,19806.217,5.953,1888,259,5,0,0
1418,19813.567,7.349,1888,259,5,0,0
1419,19823.036,9.470,1888,259,5,0,0
1420,19827.204,4.167,1888,259,5,0,0
1421,19834.473,7.269,1888,259,5,0,0
1422,19841.853,7.380,1888,259,5,0,0
1423,19848.258,6.405,1888,259,5,0,0
1424,19855.409,7.150,1888,259,5,0,0
1425,19863.216,7.807,1888,259,5,0,0
1426,19869.230,6.014,1888,259,5,0,0
1427,19876.541,7.311,1888,259,5,0,0
1428,19882.545,6.005,1888,259,5,0,0
1429,19889.557,7.011,1888,259,5,0,0
1430,19896.631,7.074,1888,259,5,0,0
1431,19906.732,10.101,1888,259,5,0,0
1432,19911.526,4.794,1888,259,5,0,0
1433,19917.583,6.057,1888,259,5,0,0
1434,19924.520,6.937,1888,259,5,0,0
1435,19932.127,7.607,1888,259,5,0,0
1436,19939.686,7.559,1888,259,5,0,0
1437,19945.947,6.261,1888,259,5,0,0
1438,19953.791,7.843,1888,259,5,0,0
1439,19960.212,6.421,1888,259,5,0,0
1440,19965.823,5.611,1888,259,5,0,0
1441,19973.826,8.004,1888,259,5,0,0
1442,19979.800,5.974,1888,259,5,0,0
1443,19986.604,6.804,1888,259,5,0,0
1444,19993.697,7.093,1888,259,5,0,0
1445,20000.480,6.783,1888,259,5,0,0
1446,20007.719,7.239,1888,259,5,0,0
1447,20014.567,6.848,1888,259,5,0,0
1448,20021.672,7.105,1888,259,5,0,0
1449,20028.830,7.158,1888,259,5,0,0
1450,20036.364,7.534,1888,259,5,0,0
1451,20041.941,5.577,1888,259,5,0,0
1452,20048.559,6.618,1888,259,5,0,0
1453,20056.693,8.134,1888,259,5,0,0
1454,20063.603,6.910,1888,259,5,0,0
1455,20071.032,7.429,1888,259,5,0,0
1456,20076.351,5.320,1888,259,5,0,0
1457,20084.059,7.708,1888,259,5,0,0
1458,20091.559,7.499,1888,259,5,0,0
1459,20098.795,7.237,1888,259,5,0,0
1460,20104.240,5.445,1888,259,5,0,0
1461,20112.008,7.767,1888,259,5,0,0
1462,20119.111,7.104,1888,259,5,0,0
1463,20125.992,6.881,1888,259,5,0,0
1464,20133.040,7.048,1888,259,5,0,0
1465,20140.748,7.708,1888,259,5,0,0
1466,20146.850,6.103,1888,259,5,0,0
1467,20157.594,10.744,1888,259,5,0,0
1468,20163.293,5.698,1888,259,5,0,0
1469,20168.129,4.836,1888,259,5,0,0
1470,20175.299,7.170,1888,259,5,0,0
1471,20180.705,5.406,1888,259,5,0,0
1472,20188.530,7.825,1888,259,5,0,0
1473,20195.874,7.344,1888,259,5,0,0
1474,20200.791,4.918,1888,259,5,0,0
1475,20211.316,10.525,1888,259,5,0,0
1476,20215.457,4.141,1888,259,5,0,0
1477,20223.226,7.769,1888,259,5,0,0
1478,20230.375,7.148,1888,259,5,0,0
1479,20235.278,4.903,1888,259,5,0,0
1480,20243.962,8.684,1888,259,5,0,0
1481,20250.634,6.673,1888,259,5,0,0
1482,20257.620,6.985,1888,259,5,0,0
1483,20264.827,7.207,1888,259,5,0,0
1484,20271.912,7.086,1888,259,5,0,0
1485,20278.763,6.850,1888,259,5,0,0
1486,20285.543,6.780,1888,259,5,0,0
1487,20292.648,7.105,1888,259,5,0,0
1488,20299.581,6.933,1888,259,5,0,0
1489,20306.342,6.761,1888,259,5,0,0
1490,20313.493,7.151,1888,259,5,0,0
1491,20320.205,6.712,1888,259,5,0,0
1492,20327.184,6.979,1888,259,5,0,0
1493,20333.850,6.666,1888,259,5,0,0
1494,20340.810,6.960,1888,259,5,0,0
1495,20347.481,6.671,1888,259,5,0,0
1496,20353.866,6.385,1888,259,5,0,0
1497,20362.175,8.309,1888,259,5,0,0
1498,20369.430,7.255,1888,259,5,0,0
1499,20378.729,9.299,1888,259,5,0,0
1500,20383.098,4.368,1888,259,5,0,0
1501,20389.933,6.835,1888,259,5,0,0
1502,20396.832,6.899,1888,259,5,0,0
1503,20403.753,6.922,1888,259,5,0,0
1504,20411.059,7.306,1888,259,5,0,0
1505,20418.536,7.477,1888,259,5,0,0
1506,20423.474,4.937,1888,259,5,0,0
1507,20431.151,7.678,1888,259,5,0,0
1508,20437.630,6.478,1888,259,5,0,0
1509,20445.965,8.335,1888,259,5,0,0
1510,20450.622,4.657,1888,259,5,0,0
1511,20460.982,10.360,1888,259,5,0,0
1512,20466.914,5.932,1888,259,5,0,0
1513,20473.019,6.105,1888,259,5,0,0
1514,20483.016,9.997,1888,259,5,0,0
1515,20487.675,4.659,1888,259,5,0,0
1516,20496.587,8.911,1888,259,5,0,0
1517,20501.139,4.552,1888,259,5,0,0
1518,20508.583,7.444,1888,259,5,0,0
1519,20515.950,7.367,1888,259,5,0,0
1520,20521.292,5.342,1888,259,5,0,0
1521,20529.062,7.770,1888,259,5,0,0
1522,20534.242,5.179,1888,259,5,0,0
1523,20542.862,8.621,1888,259,5,0,0
1524,20553.061,10.198,1888,259,5,0,0
1525,20557.423,4.363,1888,259,5,0,0
1526,20563.885,6.462,1888,259,5,0,0
1527,20572.018,8.133,1888,259,5,0,0
1528,20577.792,5.774,1888,259,5,0,0
1529,20585.220,7.428,1888,259,5,0,0
1530,20591.797,6.577,1888,259,5,0,0
1531,20598.575,6.778,1888,259,5,0,0
1532,20606.437,7.862,1888,259,5,0,0
1533,20612.179,5.742,1888,259,5,0,0
1534,20619.708,7.529,1888,259,5,0,0
1535,20626.276,6.568,1888,259,5,0,0
1536,20631.537,5.261,1888,259,5,0,0
1537,20639.759,8.222,1888,259,5,0,0
1538,20646.570,6.811,1888,259,5,0,0
1539,20653.836,7.266,1888,259,5,0,0
1540,20660.524,6.687,1888,259,5,0,0
1541,20670.593,10.069,1888,259,5,0,0
1542,20674.516,3.923,1888,259,5,0,0
1543,20682.079,7.563,1888,259,5,0,0
1544,20687.914,5.835,1888,259,5,0,0
1545,20697.125,9.211,1888,259,5,0,0
1546,20705.905,8.780,1888,259,5,0,0
1547,20709.667,3.762,1888,259,5,0,0
1548,20718.533,8.866,1888,259,5,0,0
1549,20725.540,7.006,1888,259,5,0,0
1550,20729.468,3.928,1888,259,5,0,0
1551,20737.163,7.695,1888,259,5,0,0
1552,20747.523,10.360,1888,259,5,0,0
1553,20751.379,3.856,1888,259,5,0,0
1554,20756.520,5.141,1888,259,5,0,0
1555,20768.284,11.764,1888,259,5,0,0
1556,20772.541,4.257,1888,259,5,0,0
1557,20777.665,5.124,1888,259,5,0,0
1558,20785.902,8.237,1888,259,5,0,0
1559,20792.378,6.476,1888,259,5,0,0
1560,20799.481,7.103,1888,259,5,0,0
1561,20806.605,7.124,1888,259,5,0,0
1562,20813.130,6.524,1888,259,5,0,0
1563,20820.066,6.936,1888,259,5,0,0
1564,20830.434,10.368,1888,259,5,0,0
1565,20834.923,4.489,1888,259,5,0,0
1566,20842.737,7.815,1888,259,5,0,0
1567,20848.896,6.158,1888,259,5,0,0
1568,20857.986,9.090,1888,259,5,0,0
1569,20862.042,4.056,1888,259,5,0,0
1570,20870.029,7.987,1888,259,5,0,0
1571,20876.614,6.585,1888,259,5,0,0
1572,20883.704,7.090,1888,259,5,0,0
1573,20889.366,5.662,1888,259,5,0,0
1574,20896.639,7.273,1888,259,5,0,0
1575,20903.845,7.206,1888,259,5,0,0
1576,20910.640,6.795,1888,259,5,0,0
1577,20917.731,7.091,1888,259,5,0,0
1578,20924.406,6.676,1888,259,5,0,0
1579,20931.719,7.313,1888,259,5,0,0
1580,20938.527,6.808,1888,259,5,0,0
1581,20945.500,6.973,1888,259,5,0,0
1582,20952.680,7.180,1888,259,5,0,0
1583,20961.811,9.131,1888,259,5,0,0
1584,20964.955,3.144,1888,259,5,0,0
1585,20972.993,8.038,1888,259,5,0,0
1586,20980.376,7.383,1888,259,5,0,0
1587,20989.742,9.366,1888,259,5,0,0
1588,20993.898,4.156,1888,259,5,0,0
1589,21003.004,9.105,1888,259,5,0,0
1590,21006.734,3.730,1888,259,5,0,0
1591,21014.724,7.990,1888,259,5,0,0
1592,21021.767,7.042,1888,259,5,0,0
1593,21031.749,9.982,1888,259,5,0,0
1594,21036.178,4.429,1888,259,5,0,0
1595,21040.900,4.722,1888,259,5,0,0
1596,21049.130,8.230,1888,259,5,0,0
1597,21055.916,6.786,1888,259,5,0,0
1598,21062.147,6.232,1888,259,5,0,0
1599,21070.345,8.198,1888,259,5,0,0
1600,21077.886,7.540,1888,259,5,0,0
1601,21085.033,7.147,1888,259,5,0,0
1602,21090.755,5.722,1888,259,5,0,0
1603,21098.949,8.194,1888,259,5,0,0
1604,21105.155,6.206,1888,259,5,0,0
1605,21112.679,7.524,1888,259,5,0,0
1606,21119.901,7.221,1888,259,5,0,0
1607,21125.665,5.764,1888,259,5,0,0
1608,21132.818,7.153,1888,259,5,0,0
1609,21139.618,6.800,1888,259,5,0,0
1610,21146.419,6.801,1888,259,5,0,0
1611,21153.239,6.820,1888,259,5,0,0
1612,21159.532,6.293,1888,259,5,0,0
1613,21167.252,7.720,1888,259,5,0,0
1614,21174.320,7.068,1888,259,5,0,0
1615,21180.822,6.502,1888,259,5,0,0
1616,21187.334,6.512,1888,259,5,0,0
1617,21194.927,7.594,1888,259,5,0,0
1618,21201.904,6.977,1888,259,5,0,0
1619,21208.913,7.009,1888,259,5,0,0
1620,21215.609,6.696,1888,259,5,0,0
1621,21223.234,7.625,1888,259,5,0,0
1622,21230.294,7.060,1888,259,5,0,0
1623,21237.269,6.974,1888,259,5,0,0
1624,21244.080,6.811,1888,259,5,0,0
1625,21250.826,6.747,1888,259,5,0,0
1626,21257.337,6.510,1888,259,5,0,0
1627,21264.246,6.910,1888,259,5,0,0
1628,21270.523,6.276,1888,259,5,0,0
1629,21278.207,7.685,1888,259,5,0,0
1630,21285.142,6.935,1888,259,5,0,0
1631,21291.461,6.319,1888,259,5,0,0
1632,21299.581,8.120,1888,259,5,0,0
1633,21309.776,10.195,1888,259,5,0,0
1634,21313.512,3.736,1888,259,5,0,0
1635,21320.800,7.288,1888,259,5,0,0
1636,21328.119,7.319,1888,259,5,0,0
1637,21333.414,5.295,1888,259,5,0,0
1638,21341.838,8.424,1888,259,5,0,0
1639,21348.295,6.457,1888,259,5,0,0
1640,21354.906,6.611,1888,259,5,0,0
1641,21361.894,6.988,1888,259,5,0,0
1642,21369.036,7.142,1888,259,5,0,0
1643,21375.479,6.443,1888,259,5,0,0
1644,21382.266,6.787,1888,259,5,0,0
1645,21388.343,6.077,1888,259,5,0,0
1646,21395.787,7.445,1888,259,5,0,0
1647,21403.948,8.161,1888,259,5,0,0
1648,21413.218,9.270,1888,259,5,0,0
1649,21417.363,4.145,1888,259,5,0,0
1650,21423.800,6.437,1888,259,5,0,0
1651,21431.670,7.870,1888,259,5,0,0
1652,21437.464,5.794,1888,259,5,0,0
1653,21444.959,7.495,1888,259,5,0,0
1654,21452.860,7.901,1888,259,5,0,0
1655,21460.088,7.228,1888,259,5,0,0
1656,21465.098,5.010,1888,259,5,0,0
1657,21473.911,8.813,1888,259,5,0,0
1658,21480.176,6.265,1888,259,5,0,0
1659,21486.934,6.758,1888,259,5,0,0
1660,21493.768,6.833,1888,259,5,0,0
1661,21500.959,7.191,1888,259,5,0,0
1662,21507.975,7.016,1888,259,5,0,0
1663,21517.904,9.929,1888,259,5,0,0
1664,21521.682,3.777,1888,259,5,0,0
1665,21528.443,6.761,1888,259,5,0,0
1666,21535.393,6.950,1888,259,5,0,0
1667,21542.616,7.223,1888,259,5,0,0
1668,21549.873,7.257,1888,259,5,0,0
1669,21555.041,5.168,1888,259,5,0,0
1670,21563.809,8.768,1888,259,5,0,0
1671,21571.819,8.010,1888,259,5,0,0
1672,21578.360,6.541,1888,259,5,0,0
1673,21584.599,6.239,1888,259,5,0,0
1674,21589.360,4.761,1888,259,5,0,0
1675,21597.689,8.329,1888,259,5,0,0
1676,21605.579,7.890,1888,259,5,0,0
1677,21611.261,5.682,1888,259,5,0,0
1678,21618.326,7.065,1888,259,5,0,0
1679,21625.861,7.535,1888,259,5,0,0
1680,21635.685,9.824,1888,259,5,0,0
1681,21639.849,4.164,1888,259,5,0,0
1682,21646.722,6.874,1888,259,5,0,0
1683,21653.369,6.647,1888,259,5,0,0
1684,21660.283,6.914,1888,259,5,0,0
1685,21666.580,6.298,1888,259,5,0,0
1686,21674.691,8.111,1888,259,5,0,0
1687,21681.331,6.640,1888,259,5,0,0
1688,21688.106,6.774,1888,259,5,0,0
1689,21694.711,6.606,1888,259,5,0,0
1690,21701.257,6.546,1888,259,5,0,0
1691,21712.450,11.193,1888,259,5,0,0
1692,21715.866,3.415,1888,259,5,0,0
1693,21722.421,6.555,1888,259,5,0,0
1694,21728.781,6.360,1888,259,5,0,0
1695,21736.494,7.713,1888,259,5,0,0
1696,21743.529,7.035,1888,259,5,0,0
1697,21749.699,6.170,1888,259,5,0,0
1698,21757.186,7.487,1888,259,5,0,0
1699,21764.489,7.302,1888,259,5,0,0
1700,21771.530,7.041,1888,259,5,0,0
1701,21777.983,6.453,1888,259,5,0,0
1702,21784.828,6.845,1888,259,5,0,0
1703,21792.485,7.657,1888,259,5,0,0
1704,21799.567,7.082,1888,259,5,0,0
1705,21806.332,6.765,1888,259,5,0,0
1706,21812.734,6.403,1888,259,5,0,0
1707,21819.052,6.317,1888,259,5,0,0
1708,21826.752,7.701,1888,259,5,0,0
1709,21833.474,6.721,1888,259,5,0,0
1710,21839.727,6.254,1888,259,5,0,0
1711,21847.455,7.727,1888,259,5,0,0
1712,21854.018,6.563,1888,259,5,0,0
1713,21862.132,8.115,1888,259,5,0,0
1714,21869.298,7.165,1888,259,5,0,0
1715,21876.784,7.486,1888,259,5,0,0
1716,21881.912,5.128,1888,259,5,0,0
1717,21889.532,7.620,1888,259,5,0,0
1718,21896.046,6.514,1888,259,5,0,0
1719,21905.068,9.022,1888,259,5,0,0
1720,21913.573,8.505,1888,259,5,0,0
1721,21918.009,4.437,1888,259,5,0,0
1722,21924.611,6.602,1888,259,5,0,0
1723,21931.273,6.662,1888,259,5,0,0
1724,21938.047,6.773,1888,259,5,0,0
1725,21944.798,6.751,1888,259,5,0,0
1726,21951.248,6.450,1888,259,5,0,0
1727,21959.027,7.779,1888,259,5,0,0
1728,21965.791,6.765,1888,259,5,0,0
1729,21972.885,7.094,1888,259,5,0,0
1730,21979.271,6.386,1888,259,5,0,0
1731,21985.829,6.558,1888,259,5,0,0
1732,21993.523,7.694,1888,259,5,0,0
1733,22000.478,6.955,1888,259,5,0,0
1734,22007.128,6.650,1888,259,5,0,0
1735,22014.730,7.601,1888,259,5,0,0
1736,22021.727,6.997,1888,259,5,0,0
1737,22032.042,10.315,1888,259,5,0,0
1738,22035.739,3.696,1888,259,5,0,0
1739,22042.411,6.672,1888,259,5,0,0
1740,22049.128,6.716,1888,259,5,0,0
1741,22055.652,6.524,1888,259,5,0,0
1742,22066.856,11.205,1888,259,5,0,0
1743,22070.518,3.661,1888,259,5,0,0
1744,22076.938,6.421,1888,259,5,0,0
1745,22083.843,6.905,1888,259,5,0,0
1746,22090.777,6.934,1888,259,5,0,0
1747,22097.607,6.829,1888,259,5,0,0
1748,22104.064,6.457,1888,259,5,0,0
1749,22112.508,8.444,1888,259,5,0,0
1750,22119.523,7.014,1888,259,5,0,0
1751,22128.363,8.840,1888,259,5,0,0
1752,22132.904,4.541,1888,259,5,0,0
1753,22139.055,6.151,1888,259,5,0,0
1754,22147.024,7.970,1888,259,5,0,0
1755,22152.109,5.084,1888,259,5,0,0
1756,22160.187,8.079,1888,259,5,0,0
1757,22167.531,7.344,1888,259,5,0,0
1758,22174.596,7.064,1888,259,5,0,0
1759,22182.035,7.439,1888,259,5,0,0
1760,22189.278,7.244,1888,259,5,0,0
1761,22193.826,4.547,1888,259,5,0,0
1762,22202.547,8.721,1888,259,5,0,0
1763,22209.482,6.935,1888,259,5,0,0
1764,22216.377,6.895,1888,259,5,0,0
1765,22223.320,6.943,1888,259,5,0,0
1766,22230.259,6.940,1888,259,5,0,0
1767,22237.193,6.934,1888,259,5,0,0
1768,22243.942,6.749,1888,259,5,0,0
1769,22250.735,6.792,1888,259,5,0,0
1770,22257.688,6.953,1888,259,5,0,0
1771,22264.666,6.978,1888,259,5,0,0
1772,22271.482,6.816,1888,259,5,0,0
1773,22278.136,6.653,1888,259,5,0,0
1774,22284.850,6.714,1888,259,5,0,0
1775,22292.547,7.697,1888,259,5,0,0
1776,22302.478,9.931,1888,259,5,0,0
1777,22306.393,3.916,1888,259,5,0,0
1778,22313.255,6.861,1888,259,5,0,0
1779,22319.995,6.740,1888,259,5,0,0
1780,22326.728,6.732,1888,259,5,0,0
1781,22333.166,6.439,1888,259,5,0,0
1782,22341.768,8.602,1888,259,5,0,0
1783,22347.115,5.348,1888,259,5,0,0
1784,22356.081,8.966,1888,259,5,0,0
1785,22361.260,5.179,1888,259,5,0,0
1786,22368.480,7.220,1888,259,5,0,0
1787,22376.124,7.643,1888,259,5,0,0
1788,22382.832,6.708,1888,259,5,0,0
1789,22389.724,6.892,1888,259,5,0,0
1790,22396.361,6.637,1888,259,5,0,0
1791,22405.953,9.592,1888,259,5,0,0
1792,22409.867,3.914,1888,259,5,0,0
1793,22417.556,7.689,1888,259,5,0,0
1794,22424.263,6.707,1888,259,5,0,0
1795,22431.107,6.845,1888,259,5,0,0
1796,22438.033,6.926,1888,259,5,0,0
1797,22446.486,8.452,1888,259,5,0,0
1798,22451.487,5.002,1888,259,5,0,0
1799,22459.302,7.815,1888,259,5,0,0
1800,22466.204,6.901,1888,259,5,0,0
1801,22474.593,8.389,1888,259,5,0,1
1802,22480.077,5.485,1888,259,5,0,0
1803,22487.283,7.206,1888,259,5,0,0
1804,22492.145,4.862,1888,259,5,0,0
1805,22500.660,8.515,1888,259,5,0,0
1806,22508.269,7.609,1888,259,5,0,0
1807,22512.995,4.727,1888,259,5,0,0
1808,22521.455,8.460,1888,259,5,0,0
1809,22527.467,6.012,1888,259,5,0,0
1810,22535.536,8.069,1888,259,5,0,0
1811,22545.613,10.077,1888,259,5,0,0
1812,22549.325,3.712,1888,259,5,0,0
1813,22555.996,6.671,1888,259,5,0,0
1814,22562.945,6.949,1888,259,5,0,0
1815,22569.232,6.287,1888,259,5,0,0
1816,22576.734,7.502,1888,259,5,0,0
1817,22583.399,6.665,1888,259,5,0,0
1818,22589.907,6.509,1888,259,5,0,0
1819,22597.451,7.544,1888,259,5,0,0
1820,22603.841,6.390,1888,259,5,0,0
1821,22612.067,8.226,1888,259,5,0,0
1822,22618.641,6.574,1888,259,5,0,0
1823,22625.385,6.744,1888,259,5,0,0
1824,22631.447,6.061,1888,259,5,0,0
1825,22639.255,7.808,1888,259,5,0,0
1826,22645.539,6.284,1888,259,5,0,0
1827,22653.441,7.902,1888,259,5,0,0
1828,22660.318,6.877,1888,259,5,0,0
1829,22666.844,6.526,1888,259,5,0,0
1830,22673.261,6.417,1888,259,5,0,0
1831,22681.165,7.904,1888,259,5,0,0
1832,22688.093,6.928,1888,259,5,0,0
1833,22694.920,6.827,1888,259,5,0,0
1834,22701.712,6.792,1888,259,5,0,0
1835,22708.353,6.640,1888,259,5,0,0
1836,22718.254,9.902,1888,259,5,0,0
1837,22721.669,3.414,1888,259,5,0,0
1838,22729.716,8.047,1888,259,5,0,0
1839,22736.384,6.668,1888,259,5,0,0
1840,22742.435,6.051,1888,259,5,0,0
